2011-04-18 13:22:00,925.840613752523
2011-04-18 13:52:00,483.295891812865
2011-04-18 14:22:00,915.761633660131
2011-04-18 14:52:00,609.043490935672
2011-04-18 15:22:00,745.155434458509
2011-04-18 15:52:00,409.855947368421
2011-04-18 16:22:00,434.084038321073
2011-04-18 16:52:00,152.684299188514
2011-04-18 17:22:00,327.579073188405
2011-04-18 17:52:00,156.826945856169
2011-04-18 18:22:00,330.202764488018
2011-04-18 18:52:00,1118.60404324133
2011-04-18 19:22:00,243.972250782998
2011-04-18 19:52:00,852.88815851216
2011-04-18 20:22:00,491.859992982456
2011-04-18 20:52:00,466.738983617709
2011-04-18 21:22:00,659.670303375527
2011-04-18 21:52:00,576.304871428571
2011-04-18 22:22:00,2497.20620579196
2011-04-18 22:52:00,2790.20392088608
2011-04-18 23:22:00,1092.20906629318
2011-04-18 23:52:00,825.994417375886
2011-04-19 00:22:00,2397.16672089666
2011-04-19 00:52:00,1411.66659265233
2011-04-19 01:22:00,2379.18391111111
2011-04-19 01:52:00,841.224212511672
2011-04-19 02:22:00,471.520308479532
2011-04-19 02:52:00,1189.78122544232
2011-04-19 03:22:00,343.7574197609
2011-04-19 03:52:00,336.486834795322
2011-04-19 04:22:00,541.401434220355
2011-04-19 04:52:00,316.106452883263
2011-04-19 05:22:00,502.502274561404
2011-04-19 05:52:00,314.832323976608
2011-04-19 06:22:00,359.883656140351
2011-04-19 06:52:00,470.70498206751
2011-04-19 07:22:00,334.004511251759
2011-04-19 07:52:00,471.226270760234
2011-04-19 08:22:00,315.870116374269
2011-04-19 08:52:00,504.523260875925
2011-04-19 09:22:00,315.1831125731
2011-04-19 09:52:00,487.908249415205
2011-04-19 10:22:00,353.108980701754
2011-04-19 10:52:00,1051.42213529481
2011-04-19 11:22:00,1325.82287596899
2011-04-19 11:52:00,967.581527192983
2011-04-19 12:22:00,619.493881578947
2011-04-19 12:52:00,422.291772807018
2011-04-19 13:22:00,845.301723760864
2011-04-19 13:52:00,422.726287719299
2011-04-19 14:22:00,497.031075438596
2011-04-19 14:52:00,504.124300877193
2011-04-19 15:22:00,298.282380018674
2011-04-19 15:52:00,483.331697544246
2011-04-19 16:22:00,297.216534210527
2011-04-19 16:52:00,478.473082163743
2011-04-19 17:22:00,427.763465497077
2011-04-19 17:52:00,532.925413361463
2011-04-19 18:22:00,508.548045751634
2011-04-19 18:52:00,545.288219590643
2011-04-19 19:22:00,491.16664248366
2011-04-19 19:52:00,626.639274853801
2011-04-19 20:22:00,562.797011403509
2011-04-19 20:52:00,471.952463853727
2011-04-19 21:22:00,1037.59578041431
2011-04-19 21:52:00,733.321411577965
2011-04-19 22:22:00,927.159709166991
2011-04-19 23:52:00,704.166889400923
2011-04-20 00:22:00,757.449893811533
2011-04-20 00:52:00,901.688590587402
2011-04-20 01:22:00,307.45490994152
2011-04-20 01:52:00,494.748295906433
2011-04-20 02:22:00,307.652145321637
2011-04-20 02:52:00,482.314075146199
2011-04-20 03:22:00,308.210002631579
2011-04-20 03:52:00,488.22184275668
2011-04-20 04:22:00,311.901464912281
2011-04-20 04:52:00,445.376884795321
2011-04-20 05:22:00,349.030291812866
2011-04-20 05:52:00,311.566563919622
2011-04-20 06:22:00,871.821491286404
2011-04-20 06:52:00,553.02723362573
2011-04-20 07:22:00,512.190091863902
2011-04-20 07:52:00,311.04373625731
2011-04-20 08:22:00,466.202849766573
2011-04-20 08:52:00,373.642968936295
2011-04-20 09:22:00,475.774439181287
2011-04-20 09:52:00,670.554454458599
2011-04-20 10:22:00,1110.1933594162
2011-04-20 10:52:00,992.827967572971
2011-04-20 11:22:00,726.625345614035
