0,759.7243331603368
1,550.088314190034
2,681.4472972203912
3,475.4663121137928
4,475.46631211369095
5,628.5476645007002
6,694.0760637956737
7,563.2351373464353
8,485.01227091634973
9,497.6215469831841
10,497.6215469834151
11,628.5476645007639
12,562.762053083683
13,497.6215469832823
14,759.7243331602021
15,550.0883141900849
16,595.0399415277116
17,546.3740367617811
18,550.0883141900977
19,488.4728276515616
20,684.9620234654049
21,563.2351373464517
22,488.03423464023945
23,628.5476645006165
24,488.03423464024854
25,694.4358989073935
26,694.0760637958265
27,742.9222146607481
28,550.0883141900849
29,545.9408869887866
30,742.9222146607553
31,545.9408869887957
32,742.9222146607681
33,471.9636135676283
34,471.9636135676319
35,562.7620530837503
36,681.4472972202093
37,694.0760637958247
38,546.374036761772
39,681.4472972202202
40,545.9408869887902
41,488.03423464024854
42,684.9620234653921
43,681.4472972202184
44,694.4358989073826
45,484.4689652570396
46,497.62154698337145
47,488.03423464023945
48,497.6215469833678
49,694.4358989073844
50,497.62154698337145
51,684.9620234653921
52,550.0883141900922
53,485.01227091644796
54,681.4472972202275
55,488.0342346402431
56,533.3574606380425
57,536.7927983202153
58,550.0883141900904
59,742.9222146607735
60,611.6411185420111
61,545.940886988783
62,628.5476645006402
63,497.62154698337145
64,485.0122709164498
65,562.7620530837503
66,759.7243331602895
67,545.9408869887939
68,488.47282765156706
69,562.7620530837448
70,488.4728276515634
71,595.0399415276988
72,484.4689652570305
73,533.3574606380407
74,536.7927983202189
75,550.088314190094
76,628.5476645006311
77,536.7927983202208
78,488.4728276515634
79,536.7927983202189
80,759.7243331602949
81,628.5476645006293
82,550.088314190094
83,550.0883141900904
84,611.6411185420129
85,891.3090638410085
86,497.6215469833696
87,497.6215469833696
88,498.30668446117306
89,628.5476645006329
90,562.7620530837412
91,475.466312113791
92,475.46631211378553
93,742.9222146607717
94,694.4358989073862
95,891.3090638410104
96,488.47282765156524
97,471.9636135676319
98,485.0122709164425
99,536.7927983202135
100,546.3740367617738
101,497.2381446003237
102,684.9620234653903
103,681.4472972202202
104,595.0399415276988
105,742.9222146607699
106,488.4728276515543
107,485.01227091645706
108,891.3090638410067
109,759.7243331602895
110,475.4663121137892
111,563.2351373464662
112,485.01227091644796
113,550.0883141900904
114,497.2381446003219
115,488.0342346402522
116,498.3066844611658
117,628.5476645006329
118,475.4663121137801
119,475.46631211378553
120,553.7490240229145
121,684.9620234653939
122,545.9408869887975
123,595.0399415277061
124,563.2351373464608
125,533.3574606380371
126,485.01227091644796
127,694.0760637958265
128,563.2351373464571
129,550.0883141900904
130,553.7490240229145
131,684.9620234653867
132,533.3574606380389
133,536.7927983202208
134,562.7620530837485
135,553.7490240229145
136,488.03423464024127
137,475.46631211378735
138,611.6411185420166
139,533.3574606380334
140,694.0760637958247
141,545.9408869887939
142,488.4728276515616
143,546.3740367617738
144,562.7620530837485
145,546.374036761772
146,553.7490240229181
147,488.47282765156524
148,536.7927983202135
149,553.7490240229181
150,563.2351373464571
151,891.309063841014
152,694.4358989073826
153,536.7927983202208
154,488.0342346402467
155,479.21720690787515
156,550.0883141900867
157,562.762053083743
158,484.46896525704324
159,891.3090638410104
160,742.9222146607699
161,485.0122709164498
162,595.0399415277006
163,497.23814460031826
164,488.47282765156524
165,684.9620234653976
166,485.0122709164516
167,497.23814460032554
168,562.7620530837448
169,563.2351373464608
170,553.7490240229199
171,498.3066844611676
172,628.5476645006293
173,742.9222146607681
174,497.6215469833769
175,488.03423464023945
176,759.7243331602858
177,536.7927983202189
178,742.9222146607681
179,536.7927983202226
180,550.0883141900958
181,553.7490240229126
182,533.3574606380334
183,694.4358989073862
184,759.7243331602931
185,484.46896525703596
186,742.9222146607681
187,546.3740367617738
188,681.447297220222
189,759.7243331602895
190,536.7927983202226
191,681.4472972202275
192,550.0883141900922
193,533.3574606380407
194,694.0760637958265
195,553.7490240229181
196,488.4728276515689
197,488.0342346402431
198,546.3740367617738
199,694.0760637958283
200,485.0122709164425
201,488.4728276515689
202,475.466312113791
203,563.2351373464644
204,563.2351373464608
205,497.6215469833678
206,497.2381446003146
207,694.0760637958319
208,479.21720690787697
209,681.4472972202184
210,488.03423464025036
211,759.7243331602931
212,497.2381446003146
213,485.01227091644614
214,684.9620234653848
215,484.46896525704324
216,484.4689652570487
217,536.7927983202171
218,497.6215469833678
219,497.6215469833696
220,742.9222146607681
221,694.0760637958283
222,563.2351373464699
223,484.46896525704324
224,546.3740367617702
225,488.4728276515616
226,479.2172069078715
227,545.9408869887993
228,498.30668446117124
229,742.9222146607681
230,475.4663121137892
231,550.0883141900977
232,545.9408869888011
233,694.4358989073862
234,545.9408869887939
235,681.4472972202166
236,485.01227091644796
237,471.9636135676283
238,546.3740367617775
239,485.0122709164498
240,497.62154698336235
241,475.4663121137801
242,546.3740367617756
243,488.4728276515598
244,497.23814460031645
245,484.46896525704506
246,536.7927983202208
247,563.2351373464626
248,553.7490240229108
249,545.9408869887902
250,563.2351373464608
251,497.2381446003201
252,545.940886988792
253,545.9408869887939
254,497.6215469833696
255,595.039941527697
256,546.3740367617756
257,684.9620234653867
258,497.23814460031826
259,563.2351373464608
260,485.0122709164425
261,759.7243331602949
262,479.21720690787515
263,497.6215469833678
264,681.4472972202148
265,681.4472972202166
266,497.6215469833678
267,497.62154698337326
268,553.7490240229199
269,497.6215469833678
270,694.0760637958247
271,742.9222146607681
272,562.7620530837467
273,497.6215469833751
274,479.21720690787515
275,563.235137346468
276,891.3090638410104
277,562.7620530837448
278,545.9408869887975
279,681.447297220222
