1,804.40
2,555.91
3,704.05
4,472.54
5,472.54
6,668.36
7,727.87
8,559.95
9,469.76
10,481.02
11,481.02
12,668.36
13,575.95
14,481.02
15,804.40
16,555.91
17,648.40
18,555.79
19,555.91
20,479.66
21,708.85
22,559.95
23,475.69
24,668.36
25,475.69
26,712.08
27,727.87
28,794.53
29,555.91
30,574.34
31,794.53
32,574.34
33,794.53
34,462.85
35,462.85
36,575.95
37,704.05
38,727.87
39,555.79
40,704.05
41,574.34
42,475.69
43,708.85
44,704.05
45,712.08
46,477.81
47,481.02
48,475.69
49,481.02
50,712.08
51,481.02
52,708.85
53,555.91
54,469.76
55,704.05
56,475.69
57,531.27
58,541.03
59,555.91
60,794.53
61,649.67
62,574.34
63,668.36
64,481.02
65,469.76
66,575.95
67,804.40
68,574.34
69,479.66
70,575.95
71,479.66
72,648.40
73,477.81
74,531.27
75,541.03
76,555.91
77,668.36
78,541.03
79,479.66
80,541.03
81,804.40
82,668.36
83,555.91
84,555.91
85,649.67
86,942.65
87,481.02
88,481.02
89,477.19
90,668.36
91,575.95
92,472.54
93,472.54
94,794.53
95,712.08
96,942.65
97,479.66
98,462.85
99,469.76
100,541.03
101,555.79
102,501.16
103,708.85
104,704.05
105,648.40
106,794.53
107,479.66
108,469.76
109,942.65
110,804.40
111,472.54
112,559.95
113,469.76
114,555.91
115,501.16
116,475.69
117,477.19
118,668.36
119,472.54
120,472.54
121,584.57
122,708.85
123,574.34
124,648.40
125,559.95
126,531.27
127,469.76
128,727.87
129,559.95
130,555.91
131,584.57
132,708.85
133,531.27
134,541.03
135,575.95
136,584.57
137,475.69
138,472.54
139,649.67
140,531.27
141,727.87
142,574.34
143,479.66
144,555.79
145,575.95
146,555.79
147,584.57
148,479.66
149,541.03
150,584.57
151,559.95
152,942.65
153,712.08
154,541.03
155,475.69
156,495.25
157,555.91
158,575.95
159,477.81
160,942.65
161,794.53
162,469.76
163,648.40
164,501.16
165,479.66
166,708.85
167,469.76
168,501.16
169,575.95
170,559.95
171,584.57
172,477.19
173,668.36
174,794.53
175,481.02
176,475.69
177,804.40
178,541.03
179,794.53
180,541.03
181,555.91
182,584.57
183,531.27
184,712.08
185,804.40
186,477.81
187,794.53
188,555.79
189,704.05
190,804.40
191,541.03
192,704.05
193,555.91
194,531.27
195,727.87
196,584.57
197,479.66
198,475.69
199,555.79
200,727.87
201,469.76
202,479.66
203,472.54
204,559.95
205,559.95
206,481.02
207,501.16
208,727.87
209,495.25
210,704.05
211,475.69
212,804.40
213,501.16
214,469.76
215,708.85
216,477.81
217,477.81
218,541.03
219,481.02
220,481.02
221,794.53
222,727.87
223,559.95
224,477.81
225,555.79
226,479.66
227,495.25
228,574.34
229,477.19
230,794.53
231,472.54
232,555.91
233,574.34
234,712.08
235,574.34
236,704.05
237,469.76
238,462.85
239,555.79
240,469.76
241,481.02
242,472.54
243,555.79
244,479.66
245,501.16
246,477.81
247,541.03
248,559.95
249,584.57
250,574.34
251,559.95
252,501.16
253,574.34
254,574.34
255,481.02
256,648.40
257,555.79
258,708.85
259,501.16
260,559.95
261,469.76
262,804.40
263,495.25
264,481.02
265,704.05
266,704.05
267,481.02
268,481.02
269,584.57
270,481.02
271,727.87
272,794.53
273,575.95
274,481.02
275,495.25
276,559.95
277,942.65
278,575.95
279,574.34
280,704.05
281,804.40
282,555.91
283,712.08
284,574.34
285,469.76
286,584.57
287,495.25
288,574.34
289,794.53
290,708.85
291,704.05
292,472.54
293,477.81
294,475.69
295,575.95
296,481.02
297,531.27
298,462.85
299,712.08
300,649.67
301,477.19
302,479.66
303,559.95
304,704.05
305,584.57
306,575.95
307,555.91
308,575.95
309,501.16
310,477.19
311,559.95
312,469.76
313,727.87
314,668.36
315,649.67
316,469.76
317,649.67
318,649.67
319,649.67
320,477.19
321,501.16
322,531.27
323,531.27
324,555.91
325,727.87
326,541.03
327,575.95
328,555.79
329,649.67
330,574.34
331,668.36
332,481.02
333,794.53
334,712.08
335,479.66
336,555.91
337,584.57
338,804.40
339,649.67
340,727.87
341,804.40
342,794.53
343,574.34
344,472.54
345,479.66
346,472.54
347,648.40
348,794.53
349,462.85
350,708.85
351,704.05
352,475.69
353,648.40
354,574.34
355,649.67
356,531.27
357,495.25
358,531.27
359,495.25
360,794.53
361,479.66
362,704.05
363,649.67
364,712.08
365,942.65
366,712.08
367,479.66
368,481.02
369,501.16
370,555.79
371,704.05
372,555.91
373,555.79
374,708.85
375,668.36
376,708.85
377,531.27
378,649.67
379,481.02
380,574.34
381,704.05
382,727.87
383,475.69
384,708.85
385,648.40
386,804.40
387,575.95
388,727.87
389,712.08
390,477.81
391,804.40
392,559.95
393,727.87
394,462.85
395,942.65
396,555.91
397,462.85
398,469.76
399,704.05
400,477.81
401,555.91
402,481.02
403,575.95
404,555.91
405,555.91
406,472.54
407,668.36
408,708.85
409,712.08
410,472.54
411,727.87
412,531.27
413,649.67
414,584.57
415,531.27
416,541.03
417,704.05
418,584.57
419,708.85
420,574.34
421,531.27
422,708.85
423,704.05
424,481.02
425,479.66
426,668.36
427,712.08
428,477.81
429,477.81
430,574.34
431,559.95
432,469.76
433,648.40
434,727.87
435,477.81
436,472.54
437,649.67
438,495.25
439,495.25
440,462.85
441,495.25
442,559.95
443,942.65
444,477.19
445,531.27
446,477.81
447,804.40
448,648.40
449,477.19
450,462.85
451,477.81
452,555.91
453,708.85
454,794.53
455,531.27
456,541.03
457,649.67
458,794.53
459,712.08
460,477.81
461,804.40
462,475.69
463,481.02
464,472.54
465,555.91
466,501.16
467,575.95
468,584.57
469,495.25
470,541.03
471,794.53
472,472.54
473,475.69
474,462.85
475,477.81
476,584.57
477,708.85
478,584.57
479,477.19
480,531.27
481,469.76
482,531.27
483,475.69
484,555.79
485,712.08
486,559.95
487,555.91
488,531.27
489,559.95
490,462.85
491,541.03
492,668.36
493,794.53
494,472.54
495,481.02
496,495.25
497,649.67
498,727.87
499,704.05
500,648.40
